index	ROIName7	R	A	S	ROILabel17	ROIName17	name
414	7Networks_LH_Default_Temp_21	-54	-34	4	491	17Networks_LH_TempPar_7	7Networks_LH_Default_Temp_21
415	7Networks_LH_Default_Temp_22	-50	-44	8	493	17Networks_LH_TempPar_9	7Networks_LH_Default_Temp_22
416	7Networks_LH_Default_PFC_1	-28	16	-16	459	17Networks_LH_DefaultB_PFCv_1	7Networks_LH_Default_PFC_1
417	7Networks_LH_Default_PFC_2	-34	12	-12	260	17Networks_LH_SalVentAttnB_Ins_1	7Networks_LH_Default_PFC_2
418	7Networks_LH_Default_PFC_3	-36	36	-12	460	17Networks_LH_DefaultB_PFCv_2	7Networks_LH_Default_PFC_3
419	7Networks_LH_Default_PFC_4	-38	24	-14	461	17Networks_LH_DefaultB_PFCv_3	7Networks_LH_Default_PFC_4
420	7Networks_LH_Default_PFC_5	-6	32	-12	286	17Networks_LH_LimbicB_OFC_14	7Networks_LH_Default_PFC_5
421	7Networks_LH_Default_PFC_6	-38	50	-14	352	17Networks_LH_ContB_PFClv_1	7Networks_LH_Default_PFC_6
422	7Networks_LH_Default_PFC_7	-4	54	-10	411	17Networks_LH_DefaultA_PFCm_1	7Networks_LH_Default_PFC_7
423	7Networks_LH_Default_PFC_8	-46	30	-10	462	17Networks_LH_DefaultB_PFCv_4	7Networks_LH_Default_PFC_8
424	7Networks_LH_Default_PFC_9	-4	24	-6	412	17Networks_LH_DefaultA_PFCm_2	7Networks_LH_Default_PFC_9
425	7Networks_LH_Default_PFC_10	-8	46	-4	413	17Networks_LH_DefaultA_PFCm_3	7Networks_LH_Default_PFC_10
426	7Networks_LH_Default_PFC_11	-50	40	-6	463	17Networks_LH_DefaultB_PFCv_5	7Networks_LH_Default_PFC_11
427	7Networks_LH_Default_PFC_12	-16	66	-4	288	17Networks_LH_LimbicB_OFC_16	7Networks_LH_Default_PFC_12
428	7Networks_LH_Default_PFC_13	-4	36	-4	414	17Networks_LH_DefaultA_PFCm_4	7Networks_LH_Default_PFC_13
429	7Networks_LH_Default_PFC_14	-28	58	-2	354	17Networks_LH_ContB_PFClv_3	7Networks_LH_Default_PFC_14
430	7Networks_LH_Default_PFC_15	-44	28	-2	464	17Networks_LH_DefaultB_PFCv_6	7Networks_LH_Default_PFC_15
431	7Networks_LH_Default_PFC_16	-8	68	2	415	17Networks_LH_DefaultA_PFCm_5	7Networks_LH_Default_PFC_16
432	7Networks_LH_Default_PFC_17	-52	28	2	465	17Networks_LH_DefaultB_PFCv_7	7Networks_LH_Default_PFC_17
433	7Networks_LH_Default_PFC_18	-44	20	6	466	17Networks_LH_DefaultB_PFCv_8	7Networks_LH_Default_PFC_18
434	7Networks_LH_Default_PFC_19	-6	60	8	416	17Networks_LH_DefaultA_PFCm_6	7Networks_LH_Default_PFC_19
435	7Networks_LH_Default_PFC_20	-6	44	6	417	17Networks_LH_DefaultA_PFCm_7	7Networks_LH_Default_PFC_20
436	7Networks_LH_Default_PFC_21	-54	18	12	467	17Networks_LH_DefaultB_PFCv_9	7Networks_LH_Default_PFC_21
437	7Networks_LH_Default_PFC_22	-20	66	10	418	17Networks_LH_DefaultA_PFCm_8	7Networks_LH_Default_PFC_22
438	7Networks_LH_Default_PFC_23	-2	36	8	419	17Networks_LH_DefaultA_PFCm_9	7Networks_LH_Default_PFC_23
439	7Networks_LH_Default_PFC_24	-8	68	16	420	17Networks_LH_DefaultA_PFCm_10	7Networks_LH_Default_PFC_24
440	7Networks_LH_Default_PFC_25	-2	30	18	421	17Networks_LH_DefaultA_PFCm_11	7Networks_LH_Default_PFC_25
441	7Networks_LH_Default_PFC_26	-24	58	20	445	17Networks_LH_DefaultB_PFCd_1	7Networks_LH_Default_PFC_26
442	7Networks_LH_Default_PFC_27	-6	50	22	446	17Networks_LH_DefaultB_PFCd_2	7Networks_LH_Default_PFC_27
443	7Networks_LH_Default_PFC_28	-8	36	20	422	17Networks_LH_DefaultA_PFCm_12	7Networks_LH_Default_PFC_28
444	7Networks_LH_Default_PFC_29	-16	60	26	447	17Networks_LH_DefaultB_PFCd_3	7Networks_LH_Default_PFC_29
445	7Networks_LH_Default_PFC_30	-6	62	28	448	17Networks_LH_DefaultB_PFCd_4	7Networks_LH_Default_PFC_30
446	7Networks_LH_Default_PFC_31	-22	50	30	257	17Networks_LH_SalVentAttnB_PFCl_4	7Networks_LH_Default_PFC_31
447	7Networks_LH_Default_PFC_32	-4	36	34	357	17Networks_LH_ContB_PFCmp_1	7Networks_LH_Default_PFC_32
448	7Networks_LH_Default_PFC_33	-4	48	38	449	17Networks_LH_DefaultB_PFCd_5	7Networks_LH_Default_PFC_33
449	7Networks_LH_Default_PFC_34	-12	52	40	450	17Networks_LH_DefaultB_PFCd_6	7Networks_LH_Default_PFC_34
450	7Networks_LH_Default_PFC_35	-20	44	42	385	17Networks_LH_DefaultA_PFCd_1	7Networks_LH_Default_PFC_35
451	7Networks_LH_Default_PFC_36	-46	14	40	350	17Networks_LH_ContB_PFCl_2	7Networks_LH_Default_PFC_36
452	7Networks_LH_Default_PFC_37	-38	24	46	351	17Networks_LH_ContB_PFCl_3	7Networks_LH_Default_PFC_37
453	7Networks_LH_Default_PFC_38	-26	28	44	386	17Networks_LH_DefaultA_PFCd_2	7Networks_LH_Default_PFC_38
454	7Networks_LH_Default_PFC_39	-2	34	48	451	17Networks_LH_DefaultB_PFCd_7	7Networks_LH_Default_PFC_39
455	7Networks_LH_Default_PFC_40	-8	42	52	452	17Networks_LH_DefaultB_PFCd_8	7Networks_LH_Default_PFC_40
456	7Networks_LH_Default_PFC_41	-20	34	50	387	17Networks_LH_DefaultA_PFCd_3	7Networks_LH_Default_PFC_41
457	7Networks_LH_Default_PFC_42	-42	6	48	457	17Networks_LH_DefaultB_PFCl_1	7Networks_LH_Default_PFC_42
458	7Networks_LH_Default_PFC_43	-38	14	56	458	17Networks_LH_DefaultB_PFCl_2	7Networks_LH_Default_PFC_43
459	7Networks_LH_Default_PFC_44	-30	16	56	346	17Networks_LH_ContB_PFCd_1	7Networks_LH_Default_PFC_44
460	7Networks_LH_Default_PFC_45	-22	18	46	388	17Networks_LH_DefaultA_PFCd_4	7Networks_LH_Default_PFC_45
461	7Networks_LH_Default_PFC_46	-6	24	60	453	17Networks_LH_DefaultB_PFCd_9	7Networks_LH_Default_PFC_46
462	7Networks_LH_Default_PFC_47	-14	28	58	454	17Networks_LH_DefaultB_PFCd_10	7Networks_LH_Default_PFC_47
463	7Networks_LH_Default_PFC_48	-22	22	58	348	17Networks_LH_ContB_PFCd_3	7Networks_LH_Default_PFC_48
464	7Networks_LH_Default_PFC_49	-4	12	64	455	17Networks_LH_DefaultB_PFCd_11	7Networks_LH_Default_PFC_49
465	7Networks_LH_Default_PFC_50	-16	14	66	456	17Networks_LH_DefaultB_PFCd_12	7Networks_LH_Default_PFC_50
466	7Networks_LH_Default_pCunPCC_1	-6	-46	8	473	17Networks_LH_DefaultC_Rsp_3	7Networks_LH_Default_pCunPCC_1
467	7Networks_LH_Default_pCunPCC_2	-8	-54	8	475	17Networks_LH_DefaultC_Rsp_5	7Networks_LH_Default_pCunPCC_2
468	7Networks_LH_Default_pCunPCC_3	-6	-46	14	389	17Networks_LH_DefaultA_pCunPCC_1	7Networks_LH_Default_pCunPCC_3
469	7Networks_LH_Default_pCunPCC_4	-10	-58	16	477	17Networks_LH_DefaultC_Rsp_7	7Networks_LH_Default_pCunPCC_4
470	7Networks_LH_Default_pCunPCC_5	-4	-54	18	390	17Networks_LH_DefaultA_pCunPCC_2	7Networks_LH_Default_pCunPCC_5
471	7Networks_LH_Default_pCunPCC_6	-6	-44	20	372	17Networks_LH_ContC_Cingp_1	7Networks_LH_Default_pCunPCC_6
472	7Networks_LH_Default_pCunPCC_7	-16	-64	22	478	17Networks_LH_DefaultC_Rsp_8	7Networks_LH_Default_pCunPCC_7
473	7Networks_LH_Default_pCunPCC_8	-2	-48	24	391	17Networks_LH_DefaultA_pCunPCC_3	7Networks_LH_Default_pCunPCC_8
474	7Networks_LH_Default_pCunPCC_9	-16	-68	26	359	17Networks_LH_ContC_pCun_1	7Networks_LH_Default_pCunPCC_9
475	7Networks_LH_Default_pCunPCC_10	-4	-60	22	392	17Networks_LH_DefaultA_pCunPCC_4	7Networks_LH_Default_pCunPCC_10
476	7Networks_LH_Default_pCunPCC_11	-4	-42	26	393	17Networks_LH_DefaultA_pCunPCC_5	7Networks_LH_Default_pCunPCC_11
477	7Networks_LH_Default_pCunPCC_12	-8	-52	26	394	17Networks_LH_DefaultA_pCunPCC_6	7Networks_LH_Default_pCunPCC_12
478	7Networks_LH_Default_pCunPCC_13	-6	-66	26	395	17Networks_LH_DefaultA_pCunPCC_7	7Networks_LH_Default_pCunPCC_13
479	7Networks_LH_Default_pCunPCC_14	-6	-46	30	396	17Networks_LH_DefaultA_pCunPCC_8	7Networks_LH_Default_pCunPCC_14
480	7Networks_LH_Default_pCunPCC_15	-6	-58	30	397	17Networks_LH_DefaultA_pCunPCC_9	7Networks_LH_Default_pCunPCC_15
481	7Networks_LH_Default_pCunPCC_16	-4	-40	30	398	17Networks_LH_DefaultA_pCunPCC_10	7Networks_LH_Default_pCunPCC_16
482	7Networks_LH_Default_pCunPCC_17	-12	-50	30	399	17Networks_LH_DefaultA_pCunPCC_11	7Networks_LH_Default_pCunPCC_17
483	7Networks_LH_Default_pCunPCC_18	-4	-64	32	400	17Networks_LH_DefaultA_pCunPCC_12	7Networks_LH_Default_pCunPCC_18
484	7Networks_LH_Default_pCunPCC_19	-4	-34	36	401	17Networks_LH_DefaultA_pCunPCC_13	7Networks_LH_Default_pCunPCC_19
485	7Networks_LH_Default_pCunPCC_20	-10	-42	34	402	17Networks_LH_DefaultA_pCunPCC_14	7Networks_LH_Default_pCunPCC_20
486	7Networks_LH_Default_pCunPCC_21	-2	-14	36	403	17Networks_LH_DefaultA_pCunPCC_15	7Networks_LH_Default_pCunPCC_21
487	7Networks_LH_Default_pCunPCC_22	-2	-26	38	404	17Networks_LH_DefaultA_pCunPCC_16	7Networks_LH_Default_pCunPCC_22
488	7Networks_LH_Default_pCunPCC_23	-8	-54	34	405	17Networks_LH_DefaultA_pCunPCC_17	7Networks_LH_Default_pCunPCC_23
489	7Networks_LH_Default_pCunPCC_24	-2	-70	36	406	17Networks_LH_DefaultA_pCunPCC_18	7Networks_LH_Default_pCunPCC_24
490	7Networks_LH_Default_pCunPCC_25	-4	-32	42	362	17Networks_LH_ContC_pCun_4	7Networks_LH_Default_pCunPCC_25
491	7Networks_LH_Default_pCunPCC_26	-12	-48	38	407	17Networks_LH_DefaultA_pCunPCC_19	7Networks_LH_Default_pCunPCC_26
492	7Networks_LH_Default_pCunPCC_27	-4	-40	42	364	17Networks_LH_ContC_pCun_6	7Networks_LH_Default_pCunPCC_27
493	7Networks_LH_Default_pCunPCC_28	-6	-62	38	408	17Networks_LH_DefaultA_pCunPCC_20	7Networks_LH_Default_pCunPCC_28
494	7Networks_LH_Default_pCunPCC_29	-6	-54	42	409	17Networks_LH_DefaultA_pCunPCC_21	7Networks_LH_Default_pCunPCC_29
495	7Networks_LH_Default_pCunPCC_30	-4	-68	44	366	17Networks_LH_ContC_pCun_8	7Networks_LH_Default_pCunPCC_30
496	7Networks_LH_Default_pCunPCC_31	-6	-48	44	410	17Networks_LH_DefaultA_pCunPCC_22	7Networks_LH_Default_pCunPCC_31
497	7Networks_LH_Default_pCunPCC_32	-6	-58	48	368	17Networks_LH_ContC_pCun_10	7Networks_LH_Default_pCunPCC_32
498	7Networks_LH_Default_PHC_1	-30	-32	-18	480	17Networks_LH_DefaultC_PHC_2	7Networks_LH_Default_PHC_1
499	7Networks_LH_Default_PHC_2	-20	-24	-22	481	17Networks_LH_DefaultC_PHC_3	7Networks_LH_Default_PHC_2
500	7Networks_LH_Default_PHC_3	-20	-36	-14	483	17Networks_LH_DefaultC_PHC_5	7Networks_LH_Default_PHC_3
501	7Networks_RH_Vis_1	32	-36	-22	660	17Networks_RH_DorsAttnA_TempOcc_2	7Networks_RH_Vis_1
502	7Networks_RH_Vis_2	36	-52	-18	505	17Networks_RH_VisCent_ExStr_1	7Networks_RH_Vis_2
503	7Networks_RH_Vis_3	30	-32	-16	977	17Networks_RH_DefaultC_PHC_3	7Networks_RH_Vis_3
504	7Networks_RH_Vis_4	26	-48	-14	506	17Networks_RH_VisCent_ExStr_2	7Networks_RH_Vis_4
505	7Networks_RH_Vis_5	46	-56	-18	507	17Networks_RH_VisCent_ExStr_3	7Networks_RH_Vis_5
506	7Networks_RH_Vis_6	36	-66	-16	508	17Networks_RH_VisCent_ExStr_4	7Networks_RH_Vis_6
507	7Networks_RH_Vis_7	30	-46	-8	546	17Networks_RH_VisPeri_ExStrInf_1	7Networks_RH_Vis_7
508	7Networks_RH_Vis_8	26	-72	-10	509	17Networks_RH_VisCent_ExStr_5	7Networks_RH_Vis_8
509	7Networks_RH_Vis_9	28	-60	-8	510	17Networks_RH_VisCent_ExStr_6	7Networks_RH_Vis_9
510	7Networks_RH_Vis_10	20	-32	-16	978	17Networks_RH_DefaultC_PHC_4	7Networks_RH_Vis_10
511	7Networks_RH_Vis_11	38	-78	-16	511	17Networks_RH_VisCent_ExStr_7	7Networks_RH_Vis_11
512	7Networks_RH_Vis_12	26	-82	-12	512	17Networks_RH_VisCent_ExStr_8	7Networks_RH_Vis_12
513	7Networks_RH_Vis_13	22	-44	-10	547	17Networks_RH_VisPeri_ExStrInf_2	7Networks_RH_Vis_13
514	7Networks_RH_Vis_14	20	-70	-10	513	17Networks_RH_VisCent_ExStr_9	7Networks_RH_Vis_14
515	7Networks_RH_Vis_15	20	-60	-6	548	17Networks_RH_VisPeri_ExStrInf_3	7Networks_RH_Vis_15
516	7Networks_RH_Vis_16	46	-78	-14	514	17Networks_RH_VisCent_ExStr_10	7Networks_RH_Vis_16
517	7Networks_RH_Vis_17	20	-88	-12	515	17Networks_RH_VisCent_ExStr_11	7Networks_RH_Vis_17
518	7Networks_RH_Vis_18	14	-80	-14	516	17Networks_RH_VisCent_ExStr_12	7Networks_RH_Vis_18
519	7Networks_RH_Vis_19	16	-36	-12	549	17Networks_RH_VisPeri_ExStrInf_4	7Networks_RH_Vis_19
520	7Networks_RH_Vis_20	34	-90	-16	517	17Networks_RH_VisCent_ExStr_13	7Networks_RH_Vis_20
521	7Networks_RH_Vis_21	50	-62	-6	664	17Networks_RH_DorsAttnA_TempOcc_6	7Networks_RH_Vis_21
522	7Networks_RH_Vis_22	14	-50	-6	550	17Networks_RH_VisPeri_ExStrInf_5	7Networks_RH_Vis_22
523	7Networks_RH_Vis_23	12	-62	-2	551	17Networks_RH_VisPeri_ExStrInf_6	7Networks_RH_Vis_23
524	7Networks_RH_Vis_24	8	-72	-4	552	17Networks_RH_VisPeri_ExStrInf_7	7Networks_RH_Vis_24
525	7Networks_RH_Vis_25	6	-90	-12	518	17Networks_RH_VisCent_ExStr_14	7Networks_RH_Vis_25
526	7Networks_RH_Vis_26	48	-76	-8	519	17Networks_RH_VisCent_ExStr_15	7Networks_RH_Vis_26
527	7Networks_RH_Vis_27	22	-98	-14	520	17Networks_RH_VisCent_ExStr_16	7Networks_RH_Vis_27
528	7Networks_RH_Vis_28	4	-82	-4	521	17Networks_RH_VisCent_ExStr_17	7Networks_RH_Vis_28
529	7Networks_RH_Vis_29	12	-96	-8	501	17Networks_RH_VisCent_Striate_1	7Networks_RH_Vis_29
530	7Networks_RH_Vis_30	34	-94	-6	522	17Networks_RH_VisCent_ExStr_18	7Networks_RH_Vis_30
531	7Networks_RH_Vis_31	18	-44	-2	553	17Networks_RH_VisPeri_ExStrInf_8	7Networks_RH_Vis_31
532	7Networks_RH_Vis_32	14	-56	2	554	17Networks_RH_VisPeri_ExStrInf_9	7Networks_RH_Vis_32
533	7Networks_RH_Vis_33	4	-62	6	555	17Networks_RH_VisPeri_ExStrInf_10	7Networks_RH_Vis_33
534	7Networks_RH_Vis_34	46	-66	0	523	17Networks_RH_VisCent_ExStr_19	7Networks_RH_Vis_34
535	7Networks_RH_Vis_35	42	-86	-4	524	17Networks_RH_VisCent_ExStr_20	7Networks_RH_Vis_35
536	7Networks_RH_Vis_36	4	-72	6	540	17Networks_RH_VisPeri_StriCal_1	7Networks_RH_Vis_36
537	7Networks_RH_Vis_37	22	-100	-6	525	17Networks_RH_VisCent_ExStr_21	7Networks_RH_Vis_37
538	7Networks_RH_Vis_38	8	-92	0	502	17Networks_RH_VisCent_Striate_2	7Networks_RH_Vis_38
539	7Networks_RH_Vis_39	52	-74	0	526	17Networks_RH_VisCent_ExStr_22	7Networks_RH_Vis_39
540	7Networks_RH_Vis_40	12	-64	6	541	17Networks_RH_VisPeri_StriCal_2	7Networks_RH_Vis_40
541	7Networks_RH_Vis_41	26	-52	4	556	17Networks_RH_VisPeri_ExStrInf_11	7Networks_RH_Vis_41
542	7Networks_RH_Vis_42	12	-44	2	971	17Networks_RH_DefaultC_Rsp_1	7Networks_RH_Vis_42
543	7Networks_RH_Vis_43	14	-104	2	503	17Networks_RH_VisCent_Striate_3	7Networks_RH_Vis_43
544	7Networks_RH_Vis_44	8	-82	6	542	17Networks_RH_VisPeri_StriCal_3	7Networks_RH_Vis_44
545	7Networks_RH_Vis_45	26	-98	4	527	17Networks_RH_VisCent_ExStr_23	7Networks_RH_Vis_45
546	7Networks_RH_Vis_46	10	-98	4	504	17Networks_RH_VisCent_Striate_4	7Networks_RH_Vis_46
547	7Networks_RH_Vis_47	24	-62	6	543	17Networks_RH_VisPeri_StriCal_4	7Networks_RH_Vis_47
548	7Networks_RH_Vis_48	20	-54	8	557	17Networks_RH_VisPeri_ExStrInf_12	7Networks_RH_Vis_48
549	7Networks_RH_Vis_49	50	-66	8	667	17Networks_RH_DorsAttnA_ParOcc_1	7Networks_RH_Vis_49
550	7Networks_RH_Vis_50	12	-72	10	544	17Networks_RH_VisPeri_StriCal_5	7Networks_RH_Vis_50
551	7Networks_RH_Vis_51	34	-90	4	528	17Networks_RH_VisCent_ExStr_24	7Networks_RH_Vis_51
552	7Networks_RH_Vis_52	44	-80	4	529	17Networks_RH_VisCent_ExStr_25	7Networks_RH_Vis_52
553	7Networks_RH_Vis_53	14	-100	12	530	17Networks_RH_VisCent_ExStr_26	7Networks_RH_Vis_53
554	7Networks_RH_Vis_54	4	-86	10	558	17Networks_RH_VisPeri_ExStrSup_1	7Networks_RH_Vis_54
555	7Networks_RH_Vis_55	4	-76	14	545	17Networks_RH_VisPeri_StriCal_6	7Networks_RH_Vis_55
556	7Networks_RH_Vis_56	48	-72	12	669	17Networks_RH_DorsAttnA_ParOcc_3	7Networks_RH_Vis_56
557	7Networks_RH_Vis_57	22	-60	12	559	17Networks_RH_VisPeri_ExStrSup_2	7Networks_RH_Vis_57
558	7Networks_RH_Vis_58	26	-96	14	531	17Networks_RH_VisCent_ExStr_27	7Networks_RH_Vis_58
559	7Networks_RH_Vis_59	6	-94	16	532	17Networks_RH_VisCent_ExStr_28	7Networks_RH_Vis_59
560	7Networks_RH_Vis_60	38	-84	10	533	17Networks_RH_VisCent_ExStr_29	7Networks_RH_Vis_60
561	7Networks_RH_Vis_61	14	-94	20	534	17Networks_RH_VisCent_ExStr_30	7Networks_RH_Vis_61
562	7Networks_RH_Vis_62	30	-88	12	535	17Networks_RH_VisCent_ExStr_31	7Networks_RH_Vis_62
563	7Networks_RH_Vis_63	8	-66	18	560	17Networks_RH_VisPeri_ExStrSup_3	7Networks_RH_Vis_63
564	7Networks_RH_Vis_64	6	-80	22	561	17Networks_RH_VisPeri_ExStrSup_4	7Networks_RH_Vis_64
565	7Networks_RH_Vis_65	18	-64	18	562	17Networks_RH_VisPeri_ExStrSup_5	7Networks_RH_Vis_65
566	7Networks_RH_Vis_66	44	-80	16	672	17Networks_RH_DorsAttnA_ParOcc_6	7Networks_RH_Vis_66
567	7Networks_RH_Vis_67	26	-90	20	536	17Networks_RH_VisCent_ExStr_32	7Networks_RH_Vis_67
568	7Networks_RH_Vis_68	8	-90	28	563	17Networks_RH_VisPeri_ExStrSup_6	7Networks_RH_Vis_68
569	7Networks_RH_Vis_69	34	-84	18	537	17Networks_RH_VisCent_ExStr_33	7Networks_RH_Vis_69
570	7Networks_RH_Vis_70	8	-74	28	564	17Networks_RH_VisPeri_ExStrSup_7	7Networks_RH_Vis_70
571	7Networks_RH_Vis_71	18	-72	24	565	17Networks_RH_VisPeri_ExStrSup_8	7Networks_RH_Vis_71
572	7Networks_RH_Vis_72	40	-84	26	673	17Networks_RH_DorsAttnA_ParOcc_7	7Networks_RH_Vis_72
573	7Networks_RH_Vis_73	18	-88	28	566	17Networks_RH_VisPeri_ExStrSup_9	7Networks_RH_Vis_73
574	7Networks_RH_Vis_74	18	-64	26	896	17Networks_RH_ContC_pCun_1	7Networks_RH_Vis_74
575	7Networks_RH_Vis_75	10	-86	40	567	17Networks_RH_VisPeri_ExStrSup_10	7Networks_RH_Vis_75
576	7Networks_RH_Vis_76	34	-76	22	674	17Networks_RH_DorsAttnA_ParOcc_8	7Networks_RH_Vis_76
577	7Networks_RH_Vis_77	28	-82	28	538	17Networks_RH_VisCent_ExStr_34	7Networks_RH_Vis_77
578	7Networks_RH_Vis_78	16	-80	36	568	17Networks_RH_VisPeri_ExStrSup_11	7Networks_RH_Vis_78
579	7Networks_RH_Vis_79	24	-86	38	539	17Networks_RH_VisCent_ExStr_35	7Networks_RH_Vis_79
580	7Networks_RH_Vis_80	30	-76	40	677	17Networks_RH_DorsAttnA_SPL_2	7Networks_RH_Vis_80
581	7Networks_RH_Vis_81	22	-82	48	678	17Networks_RH_DorsAttnA_SPL_3	7Networks_RH_Vis_81
582	7Networks_RH_SomMot_1	52	12	-10	646	17Networks_RH_SomMotB_Aud_2	7Networks_RH_SomMot_1
583	7Networks_RH_SomMot_2	60	-2	-6	983	17Networks_RH_TempPar_5	7Networks_RH_SomMot_2
584	7Networks_RH_SomMot_3	54	2	-4	647	17Networks_RH_SomMotB_Aud_3	7Networks_RH_SomMot_3
585	7Networks_RH_SomMot_4	56	-12	-4	984	17Networks_RH_TempPar_6	7Networks_RH_SomMot_4
586	7Networks_RH_SomMot_5	66	-8	-2	649	17Networks_RH_SomMotB_Aud_5	7Networks_RH_SomMot_5
587	7Networks_RH_SomMot_6	48	-12	0	650	17Networks_RH_SomMotB_Aud_6	7Networks_RH_SomMot_6
588	7Networks_RH_SomMot_7	62	-14	-2	986	17Networks_RH_TempPar_8	7Networks_RH_SomMot_7
589	7Networks_RH_SomMot_8	40	-4	6	629	17Networks_RH_SomMotB_S2_1	7Networks_RH_SomMot_8
590	7Networks_RH_SomMot_9	54	-12	4	651	17Networks_RH_SomMotB_Aud_7	7Networks_RH_SomMot_9
591	7Networks_RH_SomMot_10	68	-16	4	652	17Networks_RH_SomMotB_Aud_8	7Networks_RH_SomMot_10
592	7Networks_RH_SomMot_11	42	-20	2	653	17Networks_RH_SomMotB_Aud_9	7Networks_RH_SomMot_11
593	7Networks_RH_SomMot_12	62	-24	2	990	17Networks_RH_TempPar_12	7Networks_RH_SomMot_12
594	7Networks_RH_SomMot_13	48	-36	4	991	17Networks_RH_TempPar_13	7Networks_RH_SomMot_13
595	7Networks_RH_SomMot_14	56	-32	4	992	17Networks_RH_TempPar_14	7Networks_RH_SomMot_14
596	7Networks_RH_SomMot_15	38	-10	12	630	17Networks_RH_SomMotB_S2_2	7Networks_RH_SomMot_15
597	7Networks_RH_SomMot_16	38	-22	10	654	17Networks_RH_SomMotB_Aud_10	7Networks_RH_SomMot_16
598	7Networks_RH_SomMot_17	34	-18	12	644	17Networks_RH_SomMotB_Ins_1	7Networks_RH_SomMot_17
599	7Networks_RH_SomMot_18	60	-22	10	655	17Networks_RH_SomMotB_Aud_11	7Networks_RH_SomMot_18
600	7Networks_RH_SomMot_19	36	-10	18	631	17Networks_RH_SomMotB_S2_3	7Networks_RH_SomMot_19
601	7Networks_RH_SomMot_20	42	-28	12	656	17Networks_RH_SomMotB_Aud_12	7Networks_RH_SomMot_20
602	7Networks_RH_SomMot_21	44	-2	14	632	17Networks_RH_SomMotB_S2_4	7Networks_RH_SomMot_21
603	7Networks_RH_SomMot_22	34	-22	18	633	17Networks_RH_SomMotB_S2_5	7Networks_RH_SomMot_22
604	7Networks_RH_SomMot_23	64	-36	12	997	17Networks_RH_TempPar_19	7Networks_RH_SomMot_23
605	7Networks_RH_SomMot_24	64	-28	14	657	17Networks_RH_SomMotB_Aud_13	7Networks_RH_SomMot_24
606	7Networks_RH_SomMot_25	42	-12	18	634	17Networks_RH_SomMotB_S2_6	7Networks_RH_SomMot_25
607	7Networks_RH_SomMot_26	38	-26	20	635	17Networks_RH_SomMotB_S2_7	7Networks_RH_SomMot_26
608	7Networks_RH_SomMot_27	48	-32	16	658	17Networks_RH_SomMotB_Aud_14	7Networks_RH_SomMot_27
609	7Networks_RH_SomMot_28	50	-8	12	636	17Networks_RH_SomMotB_S2_8	7Networks_RH_SomMot_28
610	7Networks_RH_SomMot_29	48	-18	18	637	17Networks_RH_SomMotB_S2_9	7Networks_RH_SomMot_29
611	7Networks_RH_SomMot_30	60	-2	10	638	17Networks_RH_SomMotB_S2_10	7Networks_RH_SomMot_30
612	7Networks_RH_SomMot_31	44	-28	20	639	17Networks_RH_SomMotB_S2_11	7Networks_RH_SomMot_31
613	7Networks_RH_SomMot_32	58	-12	14	640	17Networks_RH_SomMotB_S2_12	7Networks_RH_SomMot_32
614	7Networks_RH_SomMot_33	52	-22	18	641	17Networks_RH_SomMotB_S2_13	7Networks_RH_SomMot_33
615	7Networks_RH_SomMot_34	66	-8	14	642	17Networks_RH_SomMotB_S2_14	7Networks_RH_SomMot_34
616	7Networks_RH_SomMot_35	62	2	22	617	17Networks_RH_SomMotB_Cent_1	7Networks_RH_SomMot_35
617	7Networks_RH_SomMot_36	64	-6	24	618	17Networks_RH_SomMotB_Cent_2	7Networks_RH_SomMot_36
618	7Networks_RH_SomMot_37	64	-12	26	643	17Networks_RH_SomMotB_S2_15	7Networks_RH_SomMot_37
619	7Networks_RH_SomMot_38	56	-4	24	619	17Networks_RH_SomMotB_Cent_3	7Networks_RH_SomMot_38
620	7Networks_RH_SomMot_39	60	-12	32	694	17Networks_RH_DorsAttnB_PostC_1	7Networks_RH_SomMot_39
621	7Networks_RH_SomMot_40	58	0	34	620	17Networks_RH_SomMotB_Cent_4	7Networks_RH_SomMot_40
622	7Networks_RH_SomMot_41	62	-10	40	621	17Networks_RH_SomMotB_Cent_5	7Networks_RH_SomMot_41
623	7Networks_RH_SomMot_42	56	-8	34	622	17Networks_RH_SomMotB_Cent_6	7Networks_RH_SomMot_42
624	7Networks_RH_SomMot_43	50	-6	32	623	17Networks_RH_SomMotB_Cent_7	7Networks_RH_SomMot_43
625	7Networks_RH_SomMot_44	56	-16	38	697	17Networks_RH_DorsAttnB_PostC_4	7Networks_RH_SomMot_44
626	7Networks_RH_SomMot_45	6	-2	42	764	17Networks_RH_SalVentAttnA_FrMed_4	7Networks_RH_SomMot_45
627	7Networks_RH_SomMot_46	60	-12	46	624	17Networks_RH_SomMotB_Cent_8	7Networks_RH_SomMot_46
628	7Networks_RH_SomMot_47	56	-4	44	625	17Networks_RH_SomMotB_Cent_9	7Networks_RH_SomMot_47
629	7Networks_RH_SomMot_48	50	-14	40	626	17Networks_RH_SomMotB_Cent_10	7Networks_RH_SomMot_48
630	7Networks_RH_SomMot_49	44	-12	38	627	17Networks_RH_SomMotB_Cent_11	7Networks_RH_SomMot_49
631	7Networks_RH_SomMot_50	52	-18	42	569	17Networks_RH_SomMotA_1	7Networks_RH_SomMot_50
632	7Networks_RH_SomMot_51	12	-16	42	570	17Networks_RH_SomMotA_2	7Networks_RH_SomMot_51
