index	ROIName7	R	A	S	ROILabel17	ROIName17	name
217	7Networks_LH_SalVentAttn_ParOper_3	-52	-44	26	196	17Networks_LH_SalVentAttnA_ParOper_2	7Networks_LH_SalVentAttn_ParOper_3
218	7Networks_LH_SalVentAttn_ParOper_4	-58	-24	20	197	17Networks_LH_SalVentAttnA_ParOper_3	7Networks_LH_SalVentAttn_ParOper_4
219	7Networks_LH_SalVentAttn_ParOper_5	-60	-30	22	198	17Networks_LH_SalVentAttnA_ParOper_4	7Networks_LH_SalVentAttn_ParOper_5
220	7Networks_LH_SalVentAttn_ParOper_6	-58	-38	28	199	17Networks_LH_SalVentAttnA_ParOper_5	7Networks_LH_SalVentAttn_ParOper_6
221	7Networks_LH_SalVentAttn_ParOper_7	-60	-44	30	232	17Networks_LH_SalVentAttnB_IPL_1	7Networks_LH_SalVentAttn_ParOper_7
222	7Networks_LH_SalVentAttn_ParOper_8	-58	-16	28	200	17Networks_LH_SalVentAttnA_ParOper_6	7Networks_LH_SalVentAttn_ParOper_8
223	7Networks_LH_SalVentAttn_ParOper_9	-62	-24	34	168	17Networks_LH_DorsAttnB_PostC_1	7Networks_LH_SalVentAttn_ParOper_9
224	7Networks_LH_SalVentAttn_ParOper_10	-60	-32	34	201	17Networks_LH_SalVentAttnA_ParOper_7	7Networks_LH_SalVentAttn_ParOper_10
225	7Networks_LH_SalVentAttn_ParOper_11	-62	-38	38	233	17Networks_LH_SalVentAttnB_IPL_2	7Networks_LH_SalVentAttn_ParOper_11
226	7Networks_LH_SalVentAttn_TempOcc_1	-56	-56	14	445	17Networks_LH_TempPar_7	7Networks_LH_SalVentAttn_TempOcc_1
227	7Networks_LH_SalVentAttn_FrOperIns_1	-36	10	-12	209	17Networks_LH_SalVentAttnA_Ins_1	7Networks_LH_SalVentAttn_FrOperIns_1
228	7Networks_LH_SalVentAttn_FrOperIns_2	-38	4	-8	210	17Networks_LH_SalVentAttnA_Ins_2	7Networks_LH_SalVentAttn_FrOperIns_2
229	7Networks_LH_SalVentAttn_FrOperIns_3	-38	-8	-8	211	17Networks_LH_SalVentAttnA_Ins_3	7Networks_LH_SalVentAttn_FrOperIns_3
230	7Networks_LH_SalVentAttn_FrOperIns_4	-40	0	2	212	17Networks_LH_SalVentAttnA_Ins_4	7Networks_LH_SalVentAttn_FrOperIns_4
231	7Networks_LH_SalVentAttn_FrOperIns_5	-34	30	0	242	17Networks_LH_SalVentAttnB_Ins_3	7Networks_LH_SalVentAttn_FrOperIns_5
232	7Networks_LH_SalVentAttn_FrOperIns_6	-42	-14	-6	213	17Networks_LH_SalVentAttnA_Ins_5	7Networks_LH_SalVentAttn_FrOperIns_6
233	7Networks_LH_SalVentAttn_FrOperIns_7	-30	20	6	243	17Networks_LH_SalVentAttnB_Ins_4	7Networks_LH_SalVentAttn_FrOperIns_7
234	7Networks_LH_SalVentAttn_FrOperIns_8	-34	26	8	214	17Networks_LH_SalVentAttnA_Ins_6	7Networks_LH_SalVentAttn_FrOperIns_8
235	7Networks_LH_SalVentAttn_FrOperIns_9	-36	-4	8	215	17Networks_LH_SalVentAttnA_Ins_7	7Networks_LH_SalVentAttn_FrOperIns_9
236	7Networks_LH_SalVentAttn_FrOperIns_10	-38	-16	6	216	17Networks_LH_SalVentAttnA_Ins_8	7Networks_LH_SalVentAttn_FrOperIns_10
237	7Networks_LH_SalVentAttn_FrOperIns_11	-32	14	10	217	17Networks_LH_SalVentAttnA_Ins_9	7Networks_LH_SalVentAttn_FrOperIns_11
238	7Networks_LH_SalVentAttn_FrOperIns_12	-38	18	8	244	17Networks_LH_SalVentAttnB_Ins_5	7Networks_LH_SalVentAttn_FrOperIns_12
239	7Networks_LH_SalVentAttn_FrOperIns_13	-36	4	12	202	17Networks_LH_SalVentAttnA_FrOper_1	7Networks_LH_SalVentAttn_FrOperIns_13
240	7Networks_LH_SalVentAttn_FrOperIns_14	-44	12	2	245	17Networks_LH_SalVentAttnB_Ins_6	7Networks_LH_SalVentAttn_FrOperIns_14
241	7Networks_LH_SalVentAttn_FrOperIns_15	-42	-2	14	203	17Networks_LH_SalVentAttnA_FrOper_2	7Networks_LH_SalVentAttn_FrOperIns_15
242	7Networks_LH_SalVentAttn_FrOperIns_16	-48	6	0	204	17Networks_LH_SalVentAttnA_FrOper_3	7Networks_LH_SalVentAttn_FrOperIns_16
243	7Networks_LH_SalVentAttn_FrOperIns_17	-46	-2	8	205	17Networks_LH_SalVentAttnA_FrOper_4	7Networks_LH_SalVentAttn_FrOperIns_17
244	7Networks_LH_SalVentAttn_FrOperIns_18	-54	2	4	206	17Networks_LH_SalVentAttnA_FrOper_5	7Networks_LH_SalVentAttn_FrOperIns_18
245	7Networks_LH_SalVentAttn_FrOperIns_19	-56	8	10	207	17Networks_LH_SalVentAttnA_FrOper_6	7Networks_LH_SalVentAttn_FrOperIns_19
246	7Networks_LH_SalVentAttn_FrOperIns_20	-56	6	16	208	17Networks_LH_SalVentAttnA_FrOper_7	7Networks_LH_SalVentAttn_FrOperIns_20
247	7Networks_LH_SalVentAttn_PFCl_1	-30	46	28	236	17Networks_LH_SalVentAttnB_PFCl_2	7Networks_LH_SalVentAttn_PFCl_1
248	7Networks_LH_SalVentAttn_PFCl_2	-26	38	40	239	17Networks_LH_SalVentAttnB_PFCl_5	7Networks_LH_SalVentAttn_PFCl_2
249	7Networks_LH_SalVentAttn_Med_1	-6	18	30	225	17Networks_LH_SalVentAttnA_FrMed_1	7Networks_LH_SalVentAttn_Med_1
250	7Networks_LH_SalVentAttn_Med_2	-6	4	38	226	17Networks_LH_SalVentAttnA_FrMed_2	7Networks_LH_SalVentAttn_Med_2
251	7Networks_LH_SalVentAttn_Med_3	-8	-20	38	218	17Networks_LH_SalVentAttnA_ParMed_1	7Networks_LH_SalVentAttn_Med_3
252	7Networks_LH_SalVentAttn_Med_4	-6	16	42	227	17Networks_LH_SalVentAttnA_FrMed_3	7Networks_LH_SalVentAttn_Med_4
253	7Networks_LH_SalVentAttn_Med_5	-12	-32	40	219	17Networks_LH_SalVentAttnA_ParMed_2	7Networks_LH_SalVentAttn_Med_5
254	7Networks_LH_SalVentAttn_Med_6	-12	-22	40	220	17Networks_LH_SalVentAttnA_ParMed_3	7Networks_LH_SalVentAttn_Med_6
255	7Networks_LH_SalVentAttn_Med_7	-14	-42	46	221	17Networks_LH_SalVentAttnA_ParMed_4	7Networks_LH_SalVentAttn_Med_7
256	7Networks_LH_SalVentAttn_Med_8	-6	2	52	228	17Networks_LH_SalVentAttnA_FrMed_4	7Networks_LH_SalVentAttn_Med_8
257	7Networks_LH_SalVentAttn_Med_9	-4	-48	50	338	17Networks_LH_ContC_pCun_9	7Networks_LH_SalVentAttn_Med_9
258	7Networks_LH_SalVentAttn_Med_10	-12	-32	48	222	17Networks_LH_SalVentAttnA_ParMed_5	7Networks_LH_SalVentAttn_Med_10
259	7Networks_LH_SalVentAttn_Med_11	-12	-44	52	223	17Networks_LH_SalVentAttnA_ParMed_6	7Networks_LH_SalVentAttn_Med_11
260	7Networks_LH_SalVentAttn_Med_12	-10	-48	60	224	17Networks_LH_SalVentAttnA_ParMed_7	7Networks_LH_SalVentAttn_Med_12
261	7Networks_LH_SalVentAttn_Med_13	-4	-2	64	229	17Networks_LH_SalVentAttnA_FrMed_5	7Networks_LH_SalVentAttn_Med_13
262	7Networks_LH_SalVentAttn_Med_14	-14	10	66	234	17Networks_LH_SalVentAttnB_PFCd_1	7Networks_LH_SalVentAttn_Med_14
263	7Networks_LH_SalVentAttn_Med_15	-12	2	72	230	17Networks_LH_SalVentAttnA_FrMed_6	7Networks_LH_SalVentAttn_Med_15
264	7Networks_LH_Limbic_OFC_1	-14	18	-22	253	17Networks_LH_LimbicB_OFC_1	7Networks_LH_Limbic_OFC_1
265	7Networks_LH_Limbic_OFC_2	-24	14	-22	254	17Networks_LH_LimbicB_OFC_2	7Networks_LH_Limbic_OFC_2
266	7Networks_LH_Limbic_OFC_3	-12	28	-20	255	17Networks_LH_LimbicB_OFC_3	7Networks_LH_Limbic_OFC_3
267	7Networks_LH_Limbic_OFC_4	-24	28	-18	256	17Networks_LH_LimbicB_OFC_4	7Networks_LH_Limbic_OFC_4
268	7Networks_LH_Limbic_OFC_5	-20	40	-20	257	17Networks_LH_LimbicB_OFC_5	7Networks_LH_Limbic_OFC_5
269	7Networks_LH_Limbic_OFC_6	-8	48	-24	258	17Networks_LH_LimbicB_OFC_6	7Networks_LH_Limbic_OFC_6
270	7Networks_LH_Limbic_OFC_7	-4	20	-20	259	17Networks_LH_LimbicB_OFC_7	7Networks_LH_Limbic_OFC_7
271	7Networks_LH_Limbic_OFC_8	-4	38	-22	260	17Networks_LH_LimbicB_OFC_8	7Networks_LH_Limbic_OFC_8
272	7Networks_LH_Limbic_OFC_9	-12	58	-18	261	17Networks_LH_LimbicB_OFC_9	7Networks_LH_Limbic_OFC_9
273	7Networks_LH_Limbic_OFC_10	-4	18	-10	262	17Networks_LH_LimbicB_OFC_10	7Networks_LH_Limbic_OFC_10
274	7Networks_LH_Limbic_OFC_11	-8	66	-12	263	17Networks_LH_LimbicB_OFC_11	7Networks_LH_Limbic_OFC_11
275	7Networks_LH_Limbic_TempPole_1	-30	-2	-44	265	17Networks_LH_LimbicA_TempPole_1	7Networks_LH_Limbic_TempPole_1
276	7Networks_LH_Limbic_TempPole_2	-38	-12	-38	266	17Networks_LH_LimbicA_TempPole_2	7Networks_LH_Limbic_TempPole_2
277	7Networks_LH_Limbic_TempPole_3	-48	-10	-38	267	17Networks_LH_LimbicA_TempPole_3	7Networks_LH_Limbic_TempPole_3
278	7Networks_LH_Limbic_TempPole_4	-28	12	-40	268	17Networks_LH_LimbicA_TempPole_4	7Networks_LH_Limbic_TempPole_4
279	7Networks_LH_Limbic_TempPole_5	-28	-8	-34	269	17Networks_LH_LimbicA_TempPole_5	7Networks_LH_Limbic_TempPole_5
280	7Networks_LH_Limbic_TempPole_6	-44	6	-38	270	17Networks_LH_LimbicA_TempPole_6	7Networks_LH_Limbic_TempPole_6
281	7Networks_LH_Limbic_TempPole_7	-18	0	-30	271	17Networks_LH_LimbicA_TempPole_7	7Networks_LH_Limbic_TempPole_7
282	7Networks_LH_Limbic_TempPole_8	-38	-18	-28	272	17Networks_LH_LimbicA_TempPole_8	7Networks_LH_Limbic_TempPole_8
283	7Networks_LH_Limbic_TempPole_9	-50	-26	-28	273	17Networks_LH_LimbicA_TempPole_9	7Networks_LH_Limbic_TempPole_9
284	7Networks_LH_Limbic_TempPole_10	-20	-14	-30	274	17Networks_LH_LimbicA_TempPole_10	7Networks_LH_Limbic_TempPole_10
285	7Networks_LH_Limbic_TempPole_11	-28	8	-30	275	17Networks_LH_LimbicA_TempPole_11	7Networks_LH_Limbic_TempPole_11
286	7Networks_LH_Limbic_TempPole_12	-42	-30	-22	276	17Networks_LH_LimbicA_TempPole_12	7Networks_LH_Limbic_TempPole_12
287	7Networks_LH_Limbic_TempPole_13	-42	18	-30	387	17Networks_LH_DefaultB_Temp_3	7Networks_LH_Limbic_TempPole_13
288	7Networks_LH_Limbic_TempPole_14	-58	-34	-24	277	17Networks_LH_LimbicA_TempPole_13	7Networks_LH_Limbic_TempPole_14
289	7Networks_LH_Limbic_TempPole_15	-30	-26	-22	433	17Networks_LH_DefaultC_PHC_1	7Networks_LH_Limbic_TempPole_15
290	7Networks_LH_Limbic_TempPole_16	-38	10	-26	278	17Networks_LH_LimbicA_TempPole_14	7Networks_LH_Limbic_TempPole_16
291	7Networks_LH_Limbic_TempPole_17	-42	4	-20	279	17Networks_LH_LimbicA_TempPole_15	7Networks_LH_Limbic_TempPole_17
292	7Networks_LH_Limbic_TempPole_18	-46	6	-14	280	17Networks_LH_LimbicA_TempPole_16	7Networks_LH_Limbic_TempPole_18
293	7Networks_LH_Cont_Par_1	-60	-48	40	315	17Networks_LH_ContB_IPL_1	7Networks_LH_Cont_Par_1
294	7Networks_LH_Cont_Par_2	-58	-42	46	284	17Networks_LH_ContA_IPS_2	7Networks_LH_Cont_Par_2
295	7Networks_LH_Cont_Par_3	-50	-54	48	317	17Networks_LH_ContB_IPL_3	7Networks_LH_Cont_Par_3
296	7Networks_LH_Cont_Par_4	-52	-48	52	318	17Networks_LH_ContB_IPL_4	7Networks_LH_Cont_Par_4
297	7Networks_LH_Cont_Par_5	-32	-68	50	286	17Networks_LH_ContA_IPS_4	7Networks_LH_Cont_Par_5
298	7Networks_LH_Cont_Par_6	-50	-40	50	287	17Networks_LH_ContA_IPS_5	7Networks_LH_Cont_Par_6
299	7Networks_LH_Cont_Par_7	-38	-60	50	319	17Networks_LH_ContB_IPL_5	7Networks_LH_Cont_Par_7
300	7Networks_LH_Cont_Par_8	-42	-52	48	320	17Networks_LH_ContB_IPL_6	7Networks_LH_Cont_Par_8
301	7Networks_LH_Cont_Par_9	-44	-46	50	288	17Networks_LH_ContA_IPS_6	7Networks_LH_Cont_Par_9
302	7Networks_LH_Cont_Par_10	-36	-44	38	290	17Networks_LH_ContA_IPS_8	7Networks_LH_Cont_Par_10
303	7Networks_LH_Cont_Par_11	-32	-54	42	292	17Networks_LH_ContA_IPS_10	7Networks_LH_Cont_Par_11
304	7Networks_LH_Cont_Temp_1	-58	-50	-14	313	17Networks_LH_ContB_Temp_2	7Networks_LH_Cont_Temp_1
305	7Networks_LH_Cont_PFCd_1	-36	2	58	294	17Networks_LH_ContA_PFCd_1	7Networks_LH_Cont_PFCd_1
306	7Networks_LH_Cont_PFCd_2	-22	8	52	296	17Networks_LH_ContA_PFCd_3	7Networks_LH_Cont_PFCd_2
307	7Networks_LH_Cont_PFCd_3	-20	18	60	322	17Networks_LH_ContB_PFCd_2	7Networks_LH_Cont_PFCd_3
308	7Networks_LH_Cont_PFCl_1	-40	52	-6	326	17Networks_LH_ContB_PFClv_1	7Networks_LH_Cont_PFCl_1
309	7Networks_LH_Cont_PFCl_2	-38	48	6	307	17Networks_LH_ContA_PFClv_1	7Networks_LH_Cont_PFCl_2
310	7Networks_LH_Cont_PFCl_3	-50	36	8	308	17Networks_LH_ContA_PFClv_2	7Networks_LH_Cont_PFCl_3
311	7Networks_LH_Cont_PFCl_4	-28	56	10	328	17Networks_LH_ContB_PFClv_3	7Networks_LH_Cont_PFCl_4
312	7Networks_LH_Cont_PFCl_5	-50	12	12	246	17Networks_LH_SalVentAttnB_Ins_7	7Networks_LH_Cont_PFCl_5
313	7Networks_LH_Cont_PFCl_6	-46	28	18	309	17Networks_LH_ContA_PFClv_3	7Networks_LH_Cont_PFCl_6
314	7Networks_LH_Cont_PFCl_7	-38	48	18	235	17Networks_LH_SalVentAttnB_PFCl_1	7Networks_LH_Cont_PFCl_7
315	7Networks_LH_Cont_PFCl_8	-42	36	16	310	17Networks_LH_ContA_PFClv_4	7Networks_LH_Cont_PFCl_8
316	7Networks_LH_Cont_PFCl_9	-50	6	20	297	17Networks_LH_ContA_PFCl_1	7Networks_LH_Cont_PFCl_9
317	7Networks_LH_Cont_PFCl_10	-48	16	24	298	17Networks_LH_ContA_PFCl_2	7Networks_LH_Cont_PFCl_10
318	7Networks_LH_Cont_PFCl_11	-44	24	28	300	17Networks_LH_ContA_PFCl_4	7Networks_LH_Cont_PFCl_11
319	7Networks_LH_Cont_PFCl_12	-42	38	28	301	17Networks_LH_ContA_PFCl_5	7Networks_LH_Cont_PFCl_12
320	7Networks_LH_Cont_PFCl_13	-36	12	26	302	17Networks_LH_ContA_PFCl_6	7Networks_LH_Cont_PFCl_13
321	7Networks_LH_Cont_PFCl_14	-36	8	32	304	17Networks_LH_ContA_PFCl_8	7Networks_LH_Cont_PFCl_14
322	7Networks_LH_Cont_PFCl_15	-44	20	36	323	17Networks_LH_ContB_PFCl_1	7Networks_LH_Cont_PFCl_15
323	7Networks_LH_Cont_PFCl_16	-34	32	38	238	17Networks_LH_SalVentAttnB_PFCl_4	7Networks_LH_Cont_PFCl_16
324	7Networks_LH_Cont_PFCl_17	-40	4	36	305	17Networks_LH_ContA_PFCl_9	7Networks_LH_Cont_PFCl_17
325	7Networks_LH_Cont_OFC_1	-28	48	-14	247	17Networks_LH_SalVentAttnB_OFC_1	7Networks_LH_Cont_OFC_1
326	7Networks_LH_Cont_PFCv_1	-34	16	-8	240	17Networks_LH_SalVentAttnB_Ins_1	7Networks_LH_Cont_PFCv_1
327	7Networks_LH_Cont_PFCv_2	-32	22	0	241	17Networks_LH_SalVentAttnB_Ins_2	7Networks_LH_Cont_PFCv_2
328	7Networks_LH_Cont_pCun_1	-8	-74	40	332	17Networks_LH_ContC_pCun_3	7Networks_LH_Cont_pCun_1
329	7Networks_LH_Cont_pCun_2	-6	-78	50	335	17Networks_LH_ContC_pCun_6	7Networks_LH_Cont_pCun_2
330	7Networks_LH_Cont_pCun_3	-2	-70	48	336	17Networks_LH_ContC_pCun_7	7Networks_LH_Cont_pCun_3
331	7Networks_LH_Cont_pCun_4	-6	-62	52	339	17Networks_LH_ContC_pCun_10	7Networks_LH_Cont_pCun_4
332	7Networks_LH_Cont_Cing_1	-6	-36	26	343	17Networks_LH_ContC_Cingp_2	7Networks_LH_Cont_Cing_1
333	7Networks_LH_Cont_Cing_2	-4	16	24	250	17Networks_LH_SalVentAttnB_PFCmp_3	7Networks_LH_Cont_Cing_2
334	7Networks_LH_Cont_Cing_3	-6	-28	28	344	17Networks_LH_ContC_Cingp_3	7Networks_LH_Cont_Cing_3
335	7Networks_LH_Cont_Cing_4	-4	-16	30	345	17Networks_LH_ContC_Cingp_4	7Networks_LH_Cont_Cing_4
336	7Networks_LH_Cont_Cing_5	-4	2	30	311	17Networks_LH_ContA_Cingm_1	7Networks_LH_Cont_Cing_5
337	7Networks_LH_Cont_Cing_6	-2	-26	30	346	17Networks_LH_ContC_Cingp_5	7Networks_LH_Cont_Cing_6
338	7Networks_LH_Cont_PFCmp_1	-6	26	36	251	17Networks_LH_SalVentAttnB_PFCmp_4	7Networks_LH_Cont_PFCmp_1
339	7Networks_LH_Cont_PFCmp_2	-4	28	48	329	17Networks_LH_ContB_PFCmp_1	7Networks_LH_Cont_PFCmp_2
340	7Networks_LH_Cont_PFCmp_3	-6	14	52	252	17Networks_LH_SalVentAttnB_PFCmp_5	7Networks_LH_Cont_PFCmp_3
341	7Networks_LH_Default_Par_1	-46	-50	14	447	17Networks_LH_TempPar_9	7Networks_LH_Default_Par_1
342	7Networks_LH_Default_Par_2	-54	-48	14	448	17Networks_LH_TempPar_10	7Networks_LH_Default_Par_2
343	7Networks_LH_Default_Par_3	-64	-50	16	449	17Networks_LH_TempPar_11	7Networks_LH_Default_Par_3
344	7Networks_LH_Default_Par_4	-46	-60	20	398	17Networks_LH_DefaultB_IPL_1	7Networks_LH_Default_Par_4
345	7Networks_LH_Default_Par_5	-42	-68	22	347	17Networks_LH_DefaultA_IPL_1	7Networks_LH_Default_Par_5
346	7Networks_LH_Default_Par_6	-46	-52	22	399	17Networks_LH_DefaultB_IPL_2	7Networks_LH_Default_Par_6
347	7Networks_LH_Default_Par_7	-56	-54	22	400	17Networks_LH_DefaultB_IPL_3	7Networks_LH_Default_Par_7
348	7Networks_LH_Default_Par_8	-44	-78	30	427	17Networks_LH_DefaultC_IPL_1	7Networks_LH_Default_Par_8
349	7Networks_LH_Default_Par_9	-46	-62	28	348	17Networks_LH_DefaultA_IPL_2	7Networks_LH_Default_Par_9
350	7Networks_LH_Default_Par_10	-48	-70	28	349	17Networks_LH_DefaultA_IPL_3	7Networks_LH_Default_Par_10
351	7Networks_LH_Default_Par_11	-44	-56	30	401	17Networks_LH_DefaultB_IPL_4	7Networks_LH_Default_Par_11
352	7Networks_LH_Default_Par_12	-52	-56	30	402	17Networks_LH_DefaultB_IPL_5	7Networks_LH_Default_Par_12
353	7Networks_LH_Default_Par_13	-36	-82	36	428	17Networks_LH_DefaultC_IPL_2	7Networks_LH_Default_Par_13
354	7Networks_LH_Default_Par_14	-60	-52	30	403	17Networks_LH_DefaultB_IPL_6	7Networks_LH_Default_Par_14
355	7Networks_LH_Default_Par_15	-44	-72	40	350	17Networks_LH_DefaultA_IPL_4	7Networks_LH_Default_Par_15
356	7Networks_LH_Default_Par_16	-46	-64	38	351	17Networks_LH_DefaultA_IPL_5	7Networks_LH_Default_Par_16
357	7Networks_LH_Default_Par_17	-52	-58	40	404	17Networks_LH_DefaultB_IPL_7	7Networks_LH_Default_Par_17
358	7Networks_LH_Default_Par_18	-54	-52	38	405	17Networks_LH_DefaultB_IPL_8	7Networks_LH_Default_Par_18
359	7Networks_LH_Default_Par_19	-34	-76	48	352	17Networks_LH_DefaultA_IPL_6	7Networks_LH_Default_Par_19
360	7Networks_LH_Default_Par_20	-42	-68	50	353	17Networks_LH_DefaultA_IPL_7	7Networks_LH_Default_Par_20
361	7Networks_LH_Default_Par_21	-46	-60	50	316	17Networks_LH_ContB_IPL_2	7Networks_LH_Default_Par_21
362	7Networks_LH_Default_Temp_1	-58	-18	-30	385	17Networks_LH_DefaultB_Temp_1	7Networks_LH_Default_Temp_1
363	7Networks_LH_Default_Temp_2	-54	0	-30	386	17Networks_LH_DefaultB_Temp_2	7Networks_LH_Default_Temp_2
364	7Networks_LH_Default_Temp_3	-62	-16	-20	388	17Networks_LH_DefaultB_Temp_4	7Networks_LH_Default_Temp_3
365	7Networks_LH_Default_Temp_4	-60	-36	-18	312	17Networks_LH_ContB_Temp_1	7Networks_LH_Default_Temp_4
366	7Networks_LH_Default_Temp_5	-58	-4	-16	389	17Networks_LH_DefaultB_Temp_5	7Networks_LH_Default_Temp_5
367	7Networks_LH_Default_Temp_6	-52	8	-18	390	17Networks_LH_DefaultB_Temp_6	7Networks_LH_Default_Temp_6
368	7Networks_LH_Default_Temp_7	-64	-36	-10	391	17Networks_LH_DefaultB_Temp_7	7Networks_LH_Default_Temp_7
369	7Networks_LH_Default_Temp_8	-64	-26	-8	392	17Networks_LH_DefaultB_Temp_8	7Networks_LH_Default_Temp_8
370	7Networks_LH_Default_Temp_9	-54	-4	-10	439	17Networks_LH_TempPar_1	7Networks_LH_Default_Temp_9
371	7Networks_LH_Default_Temp_10	-54	-14	-12	393	17Networks_LH_DefaultB_Temp_9	7Networks_LH_Default_Temp_10
372	7Networks_LH_Default_Temp_11	-52	-24	-8	394	17Networks_LH_DefaultB_Temp_10	7Networks_LH_Default_Temp_11
373	7Networks_LH_Default_Temp_12	-62	-48	-6	314	17Networks_LH_ContB_Temp_3	7Networks_LH_Default_Temp_12
374	7Networks_LH_Default_Temp_13	-62	-36	-2	395	17Networks_LH_DefaultB_Temp_11	7Networks_LH_Default_Temp_13
375	7Networks_LH_Default_Temp_14	-60	-14	-4	440	17Networks_LH_TempPar_2	7Networks_LH_Default_Temp_14
376	7Networks_LH_Default_Temp_15	-56	-22	-2	441	17Networks_LH_TempPar_3	7Networks_LH_Default_Temp_15
377	7Networks_LH_Default_Temp_16	-58	-42	2	396	17Networks_LH_DefaultB_Temp_12	7Networks_LH_Default_Temp_16
378	7Networks_LH_Default_Temp_17	-52	-34	2	397	17Networks_LH_DefaultB_Temp_13	7Networks_LH_Default_Temp_17
379	7Networks_LH_Default_Temp_18	-62	-52	4	442	17Networks_LH_TempPar_4	7Networks_LH_Default_Temp_18
380	7Networks_LH_Default_Temp_19	-52	-46	6	444	17Networks_LH_TempPar_6	7Networks_LH_Default_Temp_19
381	7Networks_LH_Default_PFC_1	-28	16	-16	418	17Networks_LH_DefaultB_PFCv_1	7Networks_LH_Default_PFC_1
382	7Networks_LH_Default_PFC_2	-34	36	-12	419	17Networks_LH_DefaultB_PFCv_2	7Networks_LH_Default_PFC_2
383	7Networks_LH_Default_PFC_3	-38	24	-14	420	17Networks_LH_DefaultB_PFCv_3	7Networks_LH_Default_PFC_3
384	7Networks_LH_Default_PFC_4	-46	36	-16	421	17Networks_LH_DefaultB_PFCv_4	7Networks_LH_Default_PFC_4
385	7Networks_LH_Default_PFC_5	-4	54	-10	376	17Networks_LH_DefaultA_PFCm_1	7Networks_LH_Default_PFC_5
386	7Networks_LH_Default_PFC_6	-6	36	-8	377	17Networks_LH_DefaultA_PFCm_2	7Networks_LH_Default_PFC_6
387	7Networks_LH_Default_PFC_7	-20	62	-8	264	17Networks_LH_LimbicB_OFC_12	7Networks_LH_Default_PFC_7
388	7Networks_LH_Default_PFC_8	-44	28	-6	422	17Networks_LH_DefaultB_PFCv_5	7Networks_LH_Default_PFC_8
389	7Networks_LH_Default_PFC_9	-48	40	-6	423	17Networks_LH_DefaultB_PFCv_6	7Networks_LH_Default_PFC_9
390	7Networks_LH_Default_PFC_10	-28	58	-2	327	17Networks_LH_ContB_PFClv_2	7Networks_LH_Default_PFC_10
391	7Networks_LH_Default_PFC_11	-6	50	0	378	17Networks_LH_DefaultA_PFCm_3	7Networks_LH_Default_PFC_11
392	7Networks_LH_Default_PFC_12	-48	28	0	424	17Networks_LH_DefaultB_PFCv_7	7Networks_LH_Default_PFC_12
393	7Networks_LH_Default_PFC_13	-4	38	2	379	17Networks_LH_DefaultA_PFCm_4	7Networks_LH_Default_PFC_13
394	7Networks_LH_Default_PFC_14	-12	68	4	380	17Networks_LH_DefaultA_PFCm_5	7Networks_LH_Default_PFC_14
395	7Networks_LH_Default_PFC_15	-50	20	6	425	17Networks_LH_DefaultB_PFCv_8	7Networks_LH_Default_PFC_15
396	7Networks_LH_Default_PFC_16	-6	60	6	381	17Networks_LH_DefaultA_PFCm_6	7Networks_LH_Default_PFC_16
397	7Networks_LH_Default_PFC_17	-22	64	10	382	17Networks_LH_DefaultA_PFCm_7	7Networks_LH_Default_PFC_17
398	7Networks_LH_Default_PFC_18	-56	20	18	426	17Networks_LH_DefaultB_PFCv_9	7Networks_LH_Default_PFC_18
399	7Networks_LH_Default_PFC_19	-2	34	12	383	17Networks_LH_DefaultA_PFCm_8	7Networks_LH_Default_PFC_19
400	7Networks_LH_Default_PFC_20	-8	44	12	384	17Networks_LH_DefaultA_PFCm_9	7Networks_LH_Default_PFC_20
401	7Networks_LH_Default_PFC_21	-6	66	18	406	17Networks_LH_DefaultB_PFCd_1	7Networks_LH_Default_PFC_21
402	7Networks_LH_Default_PFC_22	-2	26	18	248	17Networks_LH_SalVentAttnB_PFCmp_1	7Networks_LH_Default_PFC_22
403	7Networks_LH_Default_PFC_23	-24	56	22	407	17Networks_LH_DefaultB_PFCd_2	7Networks_LH_Default_PFC_23
404	7Networks_LH_Default_PFC_24	-4	54	20	408	17Networks_LH_DefaultB_PFCd_3	7Networks_LH_Default_PFC_24
405	7Networks_LH_Default_PFC_25	-16	62	24	409	17Networks_LH_DefaultB_PFCd_4	7Networks_LH_Default_PFC_25
406	7Networks_LH_Default_PFC_26	-6	32	24	249	17Networks_LH_SalVentAttnB_PFCmp_2	7Networks_LH_Default_PFC_26
407	7Networks_LH_Default_PFC_27	-22	46	34	237	17Networks_LH_SalVentAttnB_PFCl_3	7Networks_LH_Default_PFC_27
408	7Networks_LH_Default_PFC_28	-4	56	36	410	17Networks_LH_DefaultB_PFCd_5	7Networks_LH_Default_PFC_28
409	7Networks_LH_Default_PFC_29	-4	42	34	411	17Networks_LH_DefaultB_PFCd_6	7Networks_LH_Default_PFC_29
410	7Networks_LH_Default_PFC_30	-14	50	40	412	17Networks_LH_DefaultB_PFCd_7	7Networks_LH_Default_PFC_30
411	7Networks_LH_Default_PFC_31	-20	38	42	354	17Networks_LH_DefaultA_PFCd_1	7Networks_LH_Default_PFC_31
412	7Networks_LH_Default_PFC_32	-46	14	40	324	17Networks_LH_ContB_PFCl_2	7Networks_LH_Default_PFC_32
413	7Networks_LH_Default_PFC_33	-38	24	46	325	17Networks_LH_ContB_PFCl_3	7Networks_LH_Default_PFC_33
