index	label	network_label	label_7network	index_17network	label_17network	network_label_17network	atlas_name	network_id
364	RH_Default_Par_3	Default	7Networks_RH_Default_Par_3	359.0	17Networks_RH_DefaultA_IPL_1	DefaultA	4S456	n/a
365	RH_Default_Par_4	Default	7Networks_RH_Default_Par_4	338.0	17Networks_RH_ContB_IPL_1	ContB	4S456	n/a
366	RH_Default_Par_5	Default	7Networks_RH_Default_Par_5	360.0	17Networks_RH_DefaultA_IPL_2	DefaultA	4S456	n/a
367	RH_Default_Temp_1	Default	7Networks_RH_Default_Temp_1	376.0	17Networks_RH_DefaultB_AntTemp_1	DefaultB	4S456	n/a
368	RH_Default_Temp_2	Default	7Networks_RH_Default_Temp_2	358.0	17Networks_RH_DefaultA_Temp_1	DefaultA	4S456	n/a
369	RH_Default_Temp_3	Default	7Networks_RH_Default_Temp_3	391.0	17Networks_RH_TempPar_1	TempPar	4S456	n/a
370	RH_Default_Temp_4	Default	7Networks_RH_Default_Temp_4	392.0	17Networks_RH_TempPar_2	TempPar	4S456	n/a
371	RH_Default_Temp_5	Default	7Networks_RH_Default_Temp_5	374.0	17Networks_RH_DefaultB_Temp_1	DefaultB	4S456	n/a
372	RH_Default_Temp_6	Default	7Networks_RH_Default_Temp_6	393.0	17Networks_RH_TempPar_3	TempPar	4S456	n/a
373	RH_Default_Temp_7	Default	7Networks_RH_Default_Temp_7	375.0	17Networks_RH_DefaultB_Temp_2	DefaultB	4S456	n/a
374	RH_Default_Temp_8	Default	7Networks_RH_Default_Temp_8	395.0	17Networks_RH_TempPar_5	TempPar	4S456	n/a
375	RH_Default_PFCv_1	Default	7Networks_RH_Default_PFCv_1	382.0	17Networks_RH_DefaultB_PFCv_1	DefaultB	4S456	n/a
376	RH_Default_PFCv_2	Default	7Networks_RH_Default_PFCv_2	346.0	17Networks_RH_ContB_PFClv_1	ContB	4S456	n/a
377	RH_Default_PFCv_3	Default	7Networks_RH_Default_PFCv_3	383.0	17Networks_RH_DefaultB_PFCv_2	DefaultB	4S456	n/a
378	RH_Default_PFCv_4	Default	7Networks_RH_Default_PFCv_4	384.0	17Networks_RH_DefaultB_PFCv_3	DefaultB	4S456	n/a
379	RH_Default_PFCdPFCm_1	Default	7Networks_RH_Default_PFCdPFCm_1	368.0	17Networks_RH_DefaultA_PFCm_1	DefaultA	4S456	n/a
380	RH_Default_PFCdPFCm_2	Default	7Networks_RH_Default_PFCdPFCm_2	369.0	17Networks_RH_DefaultA_PFCm_2	DefaultA	4S456	n/a
381	RH_Default_PFCdPFCm_3	Default	7Networks_RH_Default_PFCdPFCm_3	370.0	17Networks_RH_DefaultA_PFCm_3	DefaultA	4S456	n/a
382	RH_Default_PFCdPFCm_4	Default	7Networks_RH_Default_PFCdPFCm_4	371.0	17Networks_RH_DefaultA_PFCm_4	DefaultA	4S456	n/a
383	RH_Default_PFCdPFCm_5	Default	7Networks_RH_Default_PFCdPFCm_5	372.0	17Networks_RH_DefaultA_PFCm_5	DefaultA	4S456	n/a
384	RH_Default_PFCdPFCm_6	Default	7Networks_RH_Default_PFCdPFCm_6	373.0	17Networks_RH_DefaultA_PFCm_6	DefaultA	4S456	n/a
385	RH_Default_PFCdPFCm_7	Default	7Networks_RH_Default_PFCdPFCm_7	377.0	17Networks_RH_DefaultB_PFCd_1	DefaultB	4S456	n/a
386	RH_Default_PFCdPFCm_8	Default	7Networks_RH_Default_PFCdPFCm_8	378.0	17Networks_RH_DefaultB_PFCd_2	DefaultB	4S456	n/a
387	RH_Default_PFCdPFCm_9	Default	7Networks_RH_Default_PFCdPFCm_9	379.0	17Networks_RH_DefaultB_PFCd_3	DefaultB	4S456	n/a
388	RH_Default_PFCdPFCm_10	Default	7Networks_RH_Default_PFCdPFCm_10	361.0	17Networks_RH_DefaultA_PFCd_1	DefaultA	4S456	n/a
389	RH_Default_PFCdPFCm_11	Default	7Networks_RH_Default_PFCdPFCm_11	380.0	17Networks_RH_DefaultB_PFCd_4	DefaultB	4S456	n/a
390	RH_Default_PFCdPFCm_12	Default	7Networks_RH_Default_PFCdPFCm_12	362.0	17Networks_RH_DefaultA_PFCd_2	DefaultA	4S456	n/a
391	RH_Default_PFCdPFCm_13	Default	7Networks_RH_Default_PFCdPFCm_13	381.0	17Networks_RH_DefaultB_PFCd_5	DefaultB	4S456	n/a
392	RH_Default_pCunPCC_1	Default	7Networks_RH_Default_pCunPCC_1	388.0	17Networks_RH_DefaultC_Rsp_2	DefaultC	4S456	n/a
393	RH_Default_pCunPCC_2	Default	7Networks_RH_Default_pCunPCC_2	356.0	17Networks_RH_ContC_Cingp_1	ContC	4S456	n/a
394	RH_Default_pCunPCC_3	Default	7Networks_RH_Default_pCunPCC_3	351.0	17Networks_RH_ContC_pCun_1	ContC	4S456	n/a
395	RH_Default_pCunPCC_4	Default	7Networks_RH_Default_pCunPCC_4	363.0	17Networks_RH_DefaultA_pCunPCC_1	DefaultA	4S456	n/a
396	RH_Default_pCunPCC_5	Default	7Networks_RH_Default_pCunPCC_5	364.0	17Networks_RH_DefaultA_pCunPCC_2	DefaultA	4S456	n/a
397	RH_Default_pCunPCC_6	Default	7Networks_RH_Default_pCunPCC_6	365.0	17Networks_RH_DefaultA_pCunPCC_3	DefaultA	4S456	n/a
398	RH_Default_pCunPCC_7	Default	7Networks_RH_Default_pCunPCC_7	366.0	17Networks_RH_DefaultA_pCunPCC_4	DefaultA	4S456	n/a
399	RH_Default_pCunPCC_8	Default	7Networks_RH_Default_pCunPCC_8	367.0	17Networks_RH_DefaultA_pCunPCC_5	DefaultA	4S456	n/a
400	RH_Default_pCunPCC_9	Default	7Networks_RH_Default_pCunPCC_9	354.0	17Networks_RH_ContC_pCun_4	ContC	4S456	n/a
401	LH-Pu	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
402	LH-Ca	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
403	LH-NAC	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
404	LH-EXA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
405	LH-GPe	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
406	LH-GPi	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
407	LH-SNc_PBP_VTA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
408	LH-RN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
409	LH-SNr	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
410	LH-VeP	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
411	LH-HN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
412	LH-HTH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
413	LH-MN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
414	LH-STH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
415	RH-Pu	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
416	RH-Ca	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
417	RH-NAC	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
418	RH-EXA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
419	RH-GPe	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
420	RH-GPi	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
421	RH-SNc_PBP_VTA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
422	RH-RN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
423	RH-SNr	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
424	RH-VeP	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
425	RH-HN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
426	RH-HTH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
427	RH-MN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
428	RH-STH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
429	LH-Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
430	LH-Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
431	LH-Medio_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
432	LH-Ventral_Latero_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
433	LH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
434	LH-Ventral_Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
435	LH-Ventral_Latero_Ventral	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
436	RH-Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
437	RH-Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
438	RH-Medio_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
439	RH-Ventral_Latero_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
440	RH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
441	RH-Ventral_Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
442	RH-Ventral_Latero_Ventral	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
443	LH_Hippocampus	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
444	LH_Amygdala	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
445	RH_Hippocampus	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
446	RH_Amygdala	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
447	Cerebellar_Region1	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
448	Cerebellar_Region2	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
449	Cerebellar_Region3	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
450	Cerebellar_Region4	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
451	Cerebellar_Region5	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
452	Cerebellar_Region6	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
453	Cerebellar_Region7	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
454	Cerebellar_Region8	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
455	Cerebellar_Region9	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
456	Cerebellar_Region10	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
