index	label	network_label	label_7network	index_17network	label_17network	network_label_17network	atlas_name	network_id
189	RH_SomMot_16	SomMot	7Networks_RH_SomMot_16	174.0	17Networks_RH_SomMotA_4	SomMotA	4S352	n/a
190	RH_SomMot_17	SomMot	7Networks_RH_SomMot_17	175.0	17Networks_RH_SomMotA_5	SomMotA	4S352	n/a
191	RH_SomMot_18	SomMot	7Networks_RH_SomMot_18	206.0	17Networks_RH_DorsAttnB_PostC_4	DorsAttnB	4S352	n/a
192	RH_SomMot_19	SomMot	7Networks_RH_SomMot_19	176.0	17Networks_RH_SomMotA_6	SomMotA	4S352	n/a
193	RH_SomMot_20	SomMot	7Networks_RH_SomMot_20	177.0	17Networks_RH_SomMotA_7	SomMotA	4S352	n/a
194	RH_SomMot_21	SomMot	7Networks_RH_SomMot_21	178.0	17Networks_RH_SomMotA_8	SomMotA	4S352	n/a
195	RH_SomMot_22	SomMot	7Networks_RH_SomMot_22	179.0	17Networks_RH_SomMotA_9	SomMotA	4S352	n/a
196	RH_SomMot_23	SomMot	7Networks_RH_SomMot_23	180.0	17Networks_RH_SomMotA_10	SomMotA	4S352	n/a
197	RH_SomMot_24	SomMot	7Networks_RH_SomMot_24	181.0	17Networks_RH_SomMotA_11	SomMotA	4S352	n/a
198	RH_SomMot_25	SomMot	7Networks_RH_SomMot_25	182.0	17Networks_RH_SomMotA_12	SomMotA	4S352	n/a
199	RH_SomMot_26	SomMot	7Networks_RH_SomMot_26	183.0	17Networks_RH_SomMotA_13	SomMotA	4S352	n/a
200	RH_SomMot_27	SomMot	7Networks_RH_SomMot_27	184.0	17Networks_RH_SomMotA_14	SomMotA	4S352	n/a
201	RH_SomMot_28	SomMot	7Networks_RH_SomMot_28	185.0	17Networks_RH_SomMotA_15	SomMotA	4S352	n/a
202	RH_DorsAttn_Post_1	DorsAttn	7Networks_RH_DorsAttn_Post_1	195.0	17Networks_RH_DorsAttnA_TempOcc_1	DorsAttnA	4S352	n/a
203	RH_DorsAttn_Post_2	DorsAttn	7Networks_RH_DorsAttn_Post_2	245.0	17Networks_RH_ContA_Temp_1	ContA	4S352	n/a
204	RH_DorsAttn_Post_3	DorsAttn	7Networks_RH_DorsAttn_Post_3	197.0	17Networks_RH_DorsAttnA_ParOcc_2	DorsAttnA	4S352	n/a
205	RH_DorsAttn_Post_4	DorsAttn	7Networks_RH_DorsAttn_Post_4	246.0	17Networks_RH_ContA_IPS_1	ContA	4S352	n/a
206	RH_DorsAttn_Post_5	DorsAttn	7Networks_RH_DorsAttn_Post_5	247.0	17Networks_RH_ContA_IPS_2	ContA	4S352	n/a
207	RH_DorsAttn_Post_6	DorsAttn	7Networks_RH_DorsAttn_Post_6	204.0	17Networks_RH_DorsAttnB_PostC_2	DorsAttnB	4S352	n/a
208	RH_DorsAttn_Post_7	DorsAttn	7Networks_RH_DorsAttn_Post_7	199.0	17Networks_RH_DorsAttnA_SPL_1	DorsAttnA	4S352	n/a
209	RH_DorsAttn_Post_8	DorsAttn	7Networks_RH_DorsAttn_Post_8	248.0	17Networks_RH_ContA_IPS_3	ContA	4S352	n/a
210	RH_DorsAttn_Post_9	DorsAttn	7Networks_RH_DorsAttn_Post_9	205.0	17Networks_RH_DorsAttnB_PostC_3	DorsAttnB	4S352	n/a
211	RH_DorsAttn_Post_10	DorsAttn	7Networks_RH_DorsAttn_Post_10	200.0	17Networks_RH_DorsAttnA_SPL_2	DorsAttnA	4S352	n/a
212	RH_DorsAttn_Post_11	DorsAttn	7Networks_RH_DorsAttn_Post_11	201.0	17Networks_RH_DorsAttnA_SPL_3	DorsAttnA	4S352	n/a
213	RH_DorsAttn_Post_12	DorsAttn	7Networks_RH_DorsAttn_Post_12	202.0	17Networks_RH_DorsAttnA_SPL_4	DorsAttnA	4S352	n/a
214	RH_DorsAttn_Post_13	DorsAttn	7Networks_RH_DorsAttn_Post_13	207.0	17Networks_RH_DorsAttnB_PostC_5	DorsAttnB	4S352	n/a
215	RH_DorsAttn_Post_14	DorsAttn	7Networks_RH_DorsAttn_Post_14	208.0	17Networks_RH_DorsAttnB_PostC_6	DorsAttnB	4S352	n/a
216	RH_DorsAttn_FEF_1	DorsAttn	7Networks_RH_DorsAttn_FEF_1	209.0	17Networks_RH_DorsAttnB_FEF_1	DorsAttnB	4S352	n/a
217	RH_DorsAttn_FEF_2	DorsAttn	7Networks_RH_DorsAttn_FEF_2	249.0	17Networks_RH_ContA_PFCd_1	ContA	4S352	n/a
218	RH_DorsAttn_FEF_3	DorsAttn	7Networks_RH_DorsAttn_FEF_3	210.0	17Networks_RH_DorsAttnB_FEF_2	DorsAttnB	4S352	n/a
219	RH_DorsAttn_PrCv_1	DorsAttn	7Networks_RH_DorsAttn_PrCv_1	252.0	17Networks_RH_ContA_PFCl_3	ContA	4S352	n/a
220	RH_SalVentAttn_TempOccPar_1	SalVentAttn	7Networks_RH_SalVentAttn_TempOccPar_1	298.0	17Networks_RH_TempPar_5	TempPar	4S352	n/a
221	RH_SalVentAttn_TempOccPar_2	SalVentAttn	7Networks_RH_SalVentAttn_TempOccPar_2	211.0	17Networks_RH_SalVentAttnA_ParOper_1	SalVentAttnA	4S352	n/a
222	RH_SalVentAttn_TempOccPar_3	SalVentAttn	7Networks_RH_SalVentAttn_TempOccPar_3	212.0	17Networks_RH_SalVentAttnA_ParOper_2	SalVentAttnA	4S352	n/a
223	RH_SalVentAttn_TempOccPar_4	SalVentAttn	7Networks_RH_SalVentAttn_TempOccPar_4	213.0	17Networks_RH_SalVentAttnA_ParOper_3	SalVentAttnA	4S352	n/a
224	RH_SalVentAttn_TempOccPar_5	SalVentAttn	7Networks_RH_SalVentAttn_TempOccPar_5	214.0	17Networks_RH_SalVentAttnA_ParOper_4	SalVentAttnA	4S352	n/a
225	RH_SalVentAttn_PrC_1	SalVentAttn	7Networks_RH_SalVentAttn_PrC_1	215.0	17Networks_RH_SalVentAttnA_PrC_1	SalVentAttnA	4S352	n/a
226	RH_SalVentAttn_FrOperIns_1	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_1	216.0	17Networks_RH_SalVentAttnA_Ins_1	SalVentAttnA	4S352	n/a
227	RH_SalVentAttn_FrOperIns_2	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_2	217.0	17Networks_RH_SalVentAttnA_Ins_2	SalVentAttnA	4S352	n/a
228	RH_SalVentAttn_FrOperIns_3	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_3	231.0	17Networks_RH_SalVentAttnB_Ins_2	SalVentAttnB	4S352	n/a
229	RH_SalVentAttn_FrOperIns_4	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_4	218.0	17Networks_RH_SalVentAttnA_Ins_3	SalVentAttnA	4S352	n/a
230	RH_SalVentAttn_FrOperIns_5	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_5	219.0	17Networks_RH_SalVentAttnA_FrOper_1	SalVentAttnA	4S352	n/a
231	RH_SalVentAttn_FrOperIns_6	SalVentAttn	7Networks_RH_SalVentAttn_FrOperIns_6	250.0	17Networks_RH_ContA_PFCl_1	ContA	4S352	n/a
232	RH_SalVentAttn_Med_1	SalVentAttn	7Networks_RH_SalVentAttn_Med_1	220.0	17Networks_RH_SalVentAttnA_FrMed_1	SalVentAttnA	4S352	n/a
233	RH_SalVentAttn_Med_2	SalVentAttn	7Networks_RH_SalVentAttn_Med_2	221.0	17Networks_RH_SalVentAttnA_ParMed_1	SalVentAttnA	4S352	n/a
234	RH_SalVentAttn_Med_3	SalVentAttn	7Networks_RH_SalVentAttn_Med_3	222.0	17Networks_RH_SalVentAttnA_ParMed_2	SalVentAttnA	4S352	n/a
235	RH_SalVentAttn_Med_4	SalVentAttn	7Networks_RH_SalVentAttn_Med_4	223.0	17Networks_RH_SalVentAttnA_ParMed_3	SalVentAttnA	4S352	n/a
236	RH_SalVentAttn_Med_5	SalVentAttn	7Networks_RH_SalVentAttn_Med_5	224.0	17Networks_RH_SalVentAttnA_FrMed_2	SalVentAttnA	4S352	n/a
237	RH_SalVentAttn_Med_6	SalVentAttn	7Networks_RH_SalVentAttn_Med_6	225.0	17Networks_RH_SalVentAttnA_FrMed_3	SalVentAttnA	4S352	n/a
238	RH_Limbic_OFC_1	Limbic	7Networks_RH_Limbic_OFC_1	234.0	17Networks_RH_LimbicB_OFC_1	LimbicB	4S352	n/a
239	RH_Limbic_OFC_2	Limbic	7Networks_RH_Limbic_OFC_2	235.0	17Networks_RH_LimbicB_OFC_2	LimbicB	4S352	n/a
240	RH_Limbic_OFC_3	Limbic	7Networks_RH_Limbic_OFC_3	236.0	17Networks_RH_LimbicB_OFC_3	LimbicB	4S352	n/a
241	RH_Limbic_OFC_4	Limbic	7Networks_RH_Limbic_OFC_4	237.0	17Networks_RH_LimbicB_OFC_4	LimbicB	4S352	n/a
242	RH_Limbic_TempPole_1	Limbic	7Networks_RH_Limbic_TempPole_1	239.0	17Networks_RH_LimbicA_TempPole_1	LimbicA	4S352	n/a
243	RH_Limbic_TempPole_2	Limbic	7Networks_RH_Limbic_TempPole_2	240.0	17Networks_RH_LimbicA_TempPole_2	LimbicA	4S352	n/a
244	RH_Limbic_TempPole_3	Limbic	7Networks_RH_Limbic_TempPole_3	241.0	17Networks_RH_LimbicA_TempPole_3	LimbicA	4S352	n/a
245	RH_Limbic_TempPole_4	Limbic	7Networks_RH_Limbic_TempPole_4	242.0	17Networks_RH_LimbicA_TempPole_4	LimbicA	4S352	n/a
246	RH_Limbic_TempPole_5	Limbic	7Networks_RH_Limbic_TempPole_5	243.0	17Networks_RH_LimbicA_TempPole_5	LimbicA	4S352	n/a
247	RH_Limbic_TempPole_6	Limbic	7Networks_RH_Limbic_TempPole_6	244.0	17Networks_RH_LimbicA_TempPole_6	LimbicA	4S352	n/a
248	RH_Cont_Par_1	Cont	7Networks_RH_Cont_Par_1	226.0	17Networks_RH_SalVentAttnB_IPL_1	SalVentAttnB	4S352	n/a
249	RH_Cont_Par_2	Cont	7Networks_RH_Cont_Par_2	257.0	17Networks_RH_ContB_IPL_2	ContB	4S352	n/a
250	RH_Cont_Par_3	Cont	7Networks_RH_Cont_Par_3	258.0	17Networks_RH_ContB_IPL_3	ContB	4S352	n/a
251	RH_Cont_Temp_1	Cont	7Networks_RH_Cont_Temp_1	255.0	17Networks_RH_ContB_Temp_1	ContB	4S352	n/a
252	RH_Cont_PFCv_1	Cont	7Networks_RH_Cont_PFCv_1	230.0	17Networks_RH_SalVentAttnB_Ins_1	SalVentAttnB	4S352	n/a
253	RH_Cont_PFCl_1	Cont	7Networks_RH_Cont_PFCl_1	262.0	17Networks_RH_ContB_PFClv_1	ContB	4S352	n/a
254	RH_Cont_PFCl_2	Cont	7Networks_RH_Cont_PFCl_2	263.0	17Networks_RH_ContB_PFClv_2	ContB	4S352	n/a
255	RH_Cont_PFCl_3	Cont	7Networks_RH_Cont_PFCl_3	264.0	17Networks_RH_ContB_PFClv_3	ContB	4S352	n/a
256	RH_Cont_PFCl_4	Cont	7Networks_RH_Cont_PFCl_4	265.0	17Networks_RH_ContB_PFClv_4	ContB	4S352	n/a
257	RH_Cont_PFCl_5	Cont	7Networks_RH_Cont_PFCl_5	227.0	17Networks_RH_SalVentAttnB_PFClv_1	SalVentAttnB	4S352	n/a
258	RH_Cont_PFCl_6	Cont	7Networks_RH_Cont_PFCl_6	251.0	17Networks_RH_ContA_PFCl_2	ContA	4S352	n/a
259	RH_Cont_PFCl_7	Cont	7Networks_RH_Cont_PFCl_7	228.0	17Networks_RH_SalVentAttnB_PFCl_1	SalVentAttnB	4S352	n/a
260	RH_Cont_PFCl_8	Cont	7Networks_RH_Cont_PFCl_8	229.0	17Networks_RH_SalVentAttnB_PFCl_2	SalVentAttnB	4S352	n/a
261	RH_Cont_PFCl_9	Cont	7Networks_RH_Cont_PFCl_9	253.0	17Networks_RH_ContA_PFCl_4	ContA	4S352	n/a
262	RH_Cont_PFCl_10	Cont	7Networks_RH_Cont_PFCl_10	259.0	17Networks_RH_ContB_PFCld_1	ContB	4S352	n/a
263	RH_Cont_PFCl_11	Cont	7Networks_RH_Cont_PFCl_11	260.0	17Networks_RH_ContB_PFCld_2	ContB	4S352	n/a
264	RH_Cont_PFCl_12	Cont	7Networks_RH_Cont_PFCl_12	261.0	17Networks_RH_ContB_PFCld_3	ContB	4S352	n/a
265	RH_Cont_pCun_1	Cont	7Networks_RH_Cont_pCun_1	267.0	17Networks_RH_ContC_pCun_1	ContC	4S352	n/a
266	RH_Cont_pCun_2	Cont	7Networks_RH_Cont_pCun_2	269.0	17Networks_RH_ContC_pCun_3	ContC	4S352	n/a
267	RH_Cont_Cing_1	Cont	7Networks_RH_Cont_Cing_1	270.0	17Networks_RH_ContC_Cingp_1	ContC	4S352	n/a
268	RH_Cont_Cing_2	Cont	7Networks_RH_Cont_Cing_2	254.0	17Networks_RH_ContA_Cingm_1	ContA	4S352	n/a
269	RH_Cont_PFCmp_1	Cont	7Networks_RH_Cont_PFCmp_1	232.0	17Networks_RH_SalVentAttnB_PFCmp_1	SalVentAttnB	4S352	n/a
270	RH_Cont_PFCmp_2	Cont	7Networks_RH_Cont_PFCmp_2	233.0	17Networks_RH_SalVentAttnB_PFCmp_2	SalVentAttnB	4S352	n/a
271	RH_Default_Par_1	Default	7Networks_RH_Default_Par_1	300.0	17Networks_RH_TempPar_7	TempPar	4S352	n/a
272	RH_Default_Par_2	Default	7Networks_RH_Default_Par_2	272.0	17Networks_RH_DefaultA_IPL_1	DefaultA	4S352	n/a
273	RH_Default_Par_3	Default	7Networks_RH_Default_Par_3	290.0	17Networks_RH_DefaultC_IPL_1	DefaultC	4S352	n/a
274	RH_Default_Par_4	Default	7Networks_RH_Default_Par_4	273.0	17Networks_RH_DefaultA_IPL_2	DefaultA	4S352	n/a
275	RH_Default_Par_5	Default	7Networks_RH_Default_Par_5	256.0	17Networks_RH_ContB_IPL_1	ContB	4S352	n/a
276	RH_Default_Temp_1	Default	7Networks_RH_Default_Temp_1	284.0	17Networks_RH_DefaultB_AntTemp_1	DefaultB	4S352	n/a
277	RH_Default_Temp_2	Default	7Networks_RH_Default_Temp_2	271.0	17Networks_RH_DefaultA_Temp_1	DefaultA	4S352	n/a
278	RH_Default_Temp_3	Default	7Networks_RH_Default_Temp_3	294.0	17Networks_RH_TempPar_1	TempPar	4S352	n/a
279	RH_Default_Temp_4	Default	7Networks_RH_Default_Temp_4	295.0	17Networks_RH_TempPar_2	TempPar	4S352	n/a
280	RH_Default_Temp_5	Default	7Networks_RH_Default_Temp_5	283.0	17Networks_RH_DefaultB_Temp_1	DefaultB	4S352	n/a
281	RH_Default_Temp_6	Default	7Networks_RH_Default_Temp_6	297.0	17Networks_RH_TempPar_4	TempPar	4S352	n/a
282	RH_Default_PFCv_1	Default	7Networks_RH_Default_PFCv_1	287.0	17Networks_RH_DefaultB_PFCv_1	DefaultB	4S352	n/a
283	RH_Default_PFCv_2	Default	7Networks_RH_Default_PFCv_2	288.0	17Networks_RH_DefaultB_PFCv_2	DefaultB	4S352	n/a
284	RH_Default_PFCv_3	Default	7Networks_RH_Default_PFCv_3	289.0	17Networks_RH_DefaultB_PFCv_3	DefaultB	4S352	n/a
285	RH_Default_PFCdPFCm_1	Default	7Networks_RH_Default_PFCdPFCm_1	278.0	17Networks_RH_DefaultA_PFCm_1	DefaultA	4S352	n/a
286	RH_Default_PFCdPFCm_2	Default	7Networks_RH_Default_PFCdPFCm_2	238.0	17Networks_RH_LimbicB_OFC_5	LimbicB	4S352	n/a
287	RH_Default_PFCdPFCm_3	Default	7Networks_RH_Default_PFCdPFCm_3	279.0	17Networks_RH_DefaultA_PFCm_2	DefaultA	4S352	n/a
288	RH_Default_PFCdPFCm_4	Default	7Networks_RH_Default_PFCdPFCm_4	280.0	17Networks_RH_DefaultA_PFCm_3	DefaultA	4S352	n/a
289	RH_Default_PFCdPFCm_5	Default	7Networks_RH_Default_PFCdPFCm_5	281.0	17Networks_RH_DefaultA_PFCm_4	DefaultA	4S352	n/a
290	RH_Default_PFCdPFCm_6	Default	7Networks_RH_Default_PFCdPFCm_6	282.0	17Networks_RH_DefaultA_PFCm_5	DefaultA	4S352	n/a
291	RH_Default_PFCdPFCm_7	Default	7Networks_RH_Default_PFCdPFCm_7	285.0	17Networks_RH_DefaultB_PFCd_1	DefaultB	4S352	n/a
292	RH_Default_PFCdPFCm_8	Default	7Networks_RH_Default_PFCdPFCm_8	266.0	17Networks_RH_ContB_PFCmp_1	ContB	4S352	n/a
293	RH_Default_PFCdPFCm_9	Default	7Networks_RH_Default_PFCdPFCm_9	274.0	17Networks_RH_DefaultA_PFCd_1	DefaultA	4S352	n/a
294	RH_Default_PFCdPFCm_10	Default	7Networks_RH_Default_PFCdPFCm_10	286.0	17Networks_RH_DefaultB_PFCd_2	DefaultB	4S352	n/a
295	RH_Default_pCunPCC_1	Default	7Networks_RH_Default_pCunPCC_1	291.0	17Networks_RH_DefaultC_Rsp_1	DefaultC	4S352	n/a
296	RH_Default_pCunPCC_2	Default	7Networks_RH_Default_pCunPCC_2	292.0	17Networks_RH_DefaultC_Rsp_2	DefaultC	4S352	n/a
297	RH_Default_pCunPCC_3	Default	7Networks_RH_Default_pCunPCC_3	275.0	17Networks_RH_DefaultA_pCunPCC_1	DefaultA	4S352	n/a
298	RH_Default_pCunPCC_4	Default	7Networks_RH_Default_pCunPCC_4	276.0	17Networks_RH_DefaultA_pCunPCC_2	DefaultA	4S352	n/a
299	RH_Default_pCunPCC_5	Default	7Networks_RH_Default_pCunPCC_5	277.0	17Networks_RH_DefaultA_pCunPCC_3	DefaultA	4S352	n/a
300	RH_Default_pCunPCC_6	Default	7Networks_RH_Default_pCunPCC_6	268.0	17Networks_RH_ContC_pCun_2	ContC	4S352	n/a
301	LH-Pu	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
302	LH-Ca	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
303	LH-NAC	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
304	LH-EXA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
305	LH-GPe	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
306	LH-GPi	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
307	LH-SNc_PBP_VTA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
308	LH-RN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
309	LH-SNr	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
310	LH-VeP	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
311	LH-HN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
312	LH-HTH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
313	LH-MN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
314	LH-STH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
315	RH-Pu	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
316	RH-Ca	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
317	RH-NAC	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
318	RH-EXA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
319	RH-GPe	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
320	RH-GPi	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
321	RH-SNc_PBP_VTA	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
322	RH-RN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
323	RH-SNr	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
324	RH-VeP	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
325	RH-HN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
326	RH-HTH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
327	RH-MN	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
328	RH-STH	n/a	n/a	n/a	n/a	n/a	CIT168Subcortical	n/a
329	LH-Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
330	LH-Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
331	LH-Medio_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
332	LH-Ventral_Latero_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
333	LH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
334	LH-Ventral_Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
335	LH-Ventral_Latero_Ventral	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
336	RH-Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
337	RH-Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
338	RH-Medio_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
339	RH-Ventral_Latero_Dorsal	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
340	RH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
341	RH-Ventral_Anterior	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
342	RH-Ventral_Latero_Ventral	n/a	n/a	n/a	n/a	n/a	ThalamusHCP	n/a
343	LH_Hippocampus	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
344	LH_Amygdala	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
345	RH_Hippocampus	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
346	RH_Amygdala	n/a	n/a	n/a	n/a	n/a	SubcorticalHCP	n/a
347	Cerebellar_Region1	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
348	Cerebellar_Region2	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
349	Cerebellar_Region3	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
350	Cerebellar_Region4	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
351	Cerebellar_Region5	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
352	Cerebellar_Region6	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
353	Cerebellar_Region7	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
354	Cerebellar_Region8	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
355	Cerebellar_Region9	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
356	Cerebellar_Region10	n/a	n/a	n/a	n/a	n/a	Cerebellum	n/a
